1	0.10	1.18995E+00	1.15348E+00	1.16074E+00	1.13260E+00	1.37749E+00	1.47132E+00	1.03604E+00	1.03604E+00	1.07209E+00
1	0.15	1.18864E+00	1.15737E+00	1.16064E+00	1.13023E+00	1.41275E+00	1.49736E+00	1.00220E+00	1.00220E+00	1.04048E+00
1	0.20	1.16788E+00	1.14655E+00	1.13376E+00	1.10649E+00	1.38280E+00	1.46687E+00	9.71292E-01	9.71292E-01	9.95477E-01
1	0.25	1.12193E+00	1.11507E+00	1.07682E+00	1.05792E+00	1.31068E+00	1.38629E+00	9.17461E-01	9.17461E-01	9.22727E-01
1	0.30	1.04932E+00	1.06053E+00	9.94240E-01	9.88112E-01	1.20376E+00	1.26627E+00	8.50252E-01	8.50252E-01	8.37192E-01
1	0.35	9.53336E-01	9.84515E-01	8.95050E-01	9.05027E-01	1.07726E+00	1.12428E+00	7.80189E-01	7.80189E-01	7.51246E-01
1	0.40	8.39829E-01	8.89858E-01	7.88995E-01	8.17125E-01	9.44484E-01	9.78189E-01	7.11393E-01	7.11393E-01	6.69287E-01
1	0.45	7.15569E-01	7.79752E-01	6.83838E-01	7.31443E-01	8.13817E-01	8.36315E-01	6.46722E-01	6.46722E-01	5.93902E-01
1	0.50	5.87648E-01	6.58729E-01	5.84898E-01	6.52413E-01	6.74127E-01	7.03316E-01	5.86339E-01	5.86339E-01	5.25041E-01
1	0.55	4.62976E-01	5.33068E-01	4.95258E-01	5.83051E-01	5.80289E-01	5.94474E-01	5.32419E-01	5.32419E-01	4.64572E-01
1	0.60	3.47488E-01	4.09839E-01	4.16286E-01	5.24676E-01	5.16792E-01	5.48787E-01	4.83460E-01	4.83460E-01	4.11337E-01
1	0.65	2.46225E-01	2.96759E-01	3.48085E-01	4.77490E-01	4.16010E-01	5.03099E-01	4.40277E-01	4.40277E-01	3.66703E-01
1	0.70	1.62396E-01	2.00181E-01	2.90171E-01	4.41876E-01	4.55685E-01	4.77279E-01	4.01705E-01	4.01705E-01	3.31240E-01
1	0.75	9.75340E-02	1.23926E-01	2.41500E-01	4.17378E-01	4.54415E-01	4.74351E-01	3.67434E-01	3.67434E-01	3.07990E-01
1	0.80	5.14184E-02	6.91161E-02	2.00933E-01	4.04557E-01	3.74060E-01	5.12176E-01	3.37241E-01	3.37241E-01	2.82682E-01
1	0.85	2.22018E-02	3.37908E-02	1.67332E-01	4.07498E-01	2.32514E-01	3.79934E-01	3.10332E-01	3.10332E-01	2.60126E-01
1	0.90	6.73539E-03	1.36781E-02	1.39565E-01	4.48513E-01	4.54369E-01	3.36689E-01	2.86356E-01	2.86356E-01	2.40028E-01
1	0.95	8.94809E-04	3.58807E-03	1.16629E-01	6.75229E-01	3.43572E-01	3.46729E-01	2.65145E-01	2.65145E-01	2.22250E-01
2	0.05	1.27190E+00	1.26252E+00	1.26449E+00	1.25281E+00	1.41156E+00	1.45071E+00	1.15691E+00	1.15691E+00	1.13941E+00
2	0.10	1.23328E+00	1.22943E+00	1.23405E+00	1.22019E+00	1.40989E+00	1.49231E+00	1.14926E+00	1.14926E+00	1.18925E+00
2	0.15	1.19055E+00	1.19130E+00	1.19530E+00	1.18171E+00	1.37314E+00	1.44759E+00	1.11052E+00	1.11052E+00	1.15294E+00
